seed,frame,cls,uc,v
43,1634,1,404.5,452.5
43,1634,0,513.9,541.5
43,1634,0,282.0,425.0
43,1634,1,268.2,455.5
43,1634,0,282.0,426.0
43,1634,0,282.0,409.5
43,1635,1,561.0,639.0
43,1635,1,374.5,397.0
43,1635,1,266.5,457.0
43,1635,0,281.2,412.0
43,1635,1,293.8,404.0
43,1635,1,404.5,454.0
43,1635,0,517.5,545.5
43,1635,0,78.6,640.0
43,1635,0,248.8,459.0
43,1635,0,282.0,414.5
43,1635,0,281.5,425.2
43,1635,0,398.0,443.5
43,1635,0,221.2,520.5
43,1636,1,569.0,636.0
43,1636,1,407.8,455.8
43,1636,0,598.0,473.5
43,1636,1,376.5,399.5
43,1636,1,269.5,456.0
43,1636,0,523.5,560.0
43,1636,0,250.5,460.5
43,1636,0,282.5,430.0
43,1636,0,222.1,531.0
43,1637,1,569.0,638.5
43,1637,1,120.9,640.0
43,1637,1,375.0,396.0
43,1637,0,280.8,422.8
43,1637,1,265.5,455.0
43,1637,0,69.1,640.0
43,1637,0,280.5,405.8
43,1637,1,405.0,457.5
43,1637,1,293.2,405.0
43,1637,0,248.0,455.2
43,1637,0,281.2,420.8
43,1637,0,273.0,437.2
43,1637,0,281.2,425.0
43,1637,0,600.0,474.2
43,1637,1,120.4,423.8
43,1637,0,281.8,413.5
43,1637,0,280.5,427.0
43,1638,1,118.6,640.0
43,1638,1,377.0,399.5
43,1638,1,408.5,461.0
43,1638,1,576.0,640.0
43,1638,1,267.8,456.5
43,1638,0,282.2,430.5
43,1638,0,282.0,431.0
43,1638,0,295.0,407.5
43,1638,0,282.0,418.5
43,1638,0,249.0,460.2
43,1639,1,581.0,640.0
43,1639,1,115.3,639.5
43,1639,1,408.8,461.8
43,1639,1,376.2,402.5
43,1639,1,266.5,458.0
43,1639,0,170.5,556.5
43,1639,0,281.8,429.0
43,1639,0,281.5,431.5
43,1639,0,281.5,412.0
43,1639,0,282.2,425.5
43,1639,0,281.2,423.5
43,1639,0,294.5,408.5
43,1639,1,294.5,408.5
43,1639,0,248.0,463.0
43,1639,0,274.0,432.5
43,1639,1,408.8,460.0
43,1640,1,100.9,640.0
43,1640,1,375.5,400.2
43,1640,0,279.2,417.5
43,1640,1,264.0,463.8
43,1640,1,593.0,640.0
43,1640,1,408.2,460.5
43,1640,1,99.1,448.5
43,1640,0,244.9,467.0
43,1640,1,97.6,273.8
43,1640,0,273.5,433.0
43,1640,0,277.5,434.0
43,1640,0,163.5,564.0
43,1640,0,286.0,414.5
43,1640,0,275.0,425.5
43,1640,1,592.5,639.5
43,1640,1,292.5,407.0
43,1640,0,467.8,454.0
43,1641,1,598.0,638.5
43,1641,1,100.4,640.0
43,1641,1,595.0,640.0
43,1641,1,375.5,401.5
43,1641,1,263.5,465.5
43,1641,0,279.0,421.5
43,1641,1,408.2,463.0
43,1641,1,4.6,640.0
43,1641,1,292.5,408.0
43,1641,0,245.0,470.2
43,1641,0,163.0,560.5
43,1641,0,635.5,490.0
43,1641,0,277.0,434.5
43,1641,0,286.0,416.0
43,1641,0,274.5,433.0
43,1641,0,278.0,428.0
43,1642,1,100.6,640.0
43,1642,1,377.5,401.5
43,1642,1,4.4,640.0
43,1642,1,265.0,462.0
43,1642,0,281.5,424.0
43,1642,1,97.9,444.5
43,1642,1,602.0,640.0
43,1642,0,281.5,430.5
43,1642,1,410.5,461.0
43,1642,0,281.5,431.5
43,1642,0,273.0,444.0
43,1642,1,45.2,510.5
43,1642,0,281.8,411.5
43,1642,0,294.2,407.5
43,1642,0,472.5,461.0
43,1642,0,281.0,413.2
43,1643,1,377.5,400.5
43,1643,1,607.5,640.0
43,1643,1,93.0,640.0
43,1643,0,280.5,427.5
43,1643,1,411.8,459.2
43,1643,0,273.0,445.0
43,1643,0,280.2,407.0
43,1643,0,281.0,432.5
43,1643,0,281.0,427.0
43,1643,1,264.8,463.8
43,1643,0,474.0,457.5
43,1643,0,272.8,440.5
43,1643,0,161.2,556.5
43,1643,0,245.2,470.8
43,1643,1,609.0,457.0
43,1643,1,609.0,457.0
43,1643,1,90.8,440.2
43,1643,0,283.0,416.0
43,1644,1,263.5,458.0
43,1644,1,78.9,314.5
43,1644,1,83.6,638.0
43,1644,1,84.4,639.0
43,1644,1,376.5,398.8
43,1644,1,409.5,458.5
43,1644,1,292.2,408.0
43,1644,0,154.2,582.0
43,1644,1,613.0,640.0
43,1644,0,474.0,456.5
43,1644,0,8.9,561.0
43,1644,1,81.9,450.2
43,1644,0,286.0,412.2
43,1644,0,278.5,416.0
43,1644,0,278.5,429.0
43,1645,1,82.5,640.0
43,1645,1,621.0,640.0
43,1645,1,378.0,398.5
43,1645,1,411.5,462.5
43,1645,0,280.5,428.0
43,1645,1,75.1,312.5
43,1645,0,280.2,414.2
43,1645,1,264.5,459.5
43,1645,0,272.5,442.0
43,1645,0,156.0,559.0
43,1645,0,281.0,431.2
43,1645,0,244.2,464.0
43,1645,1,78.6,445.0
43,1645,1,621.0,640.0
43,1645,0,477.5,456.0
43,1645,0,281.0,422.0
43,1646,1,75.9,640.0
43,1646,1,625.0,639.5
43,1646,1,376.0,400.5
43,1646,1,67.6,317.5
43,1646,1,262.0,463.5
43,1646,1,71.6,450.8
43,1646,1,411.2,462.5
43,1646,0,149.2,588.0
43,1646,1,292.0,408.0
43,1646,0,278.0,423.0
43,1646,1,627.0,470.8
43,1646,0,278.2,419.2
43,1646,0,278.0,433.8
43,1646,0,285.5,416.0
43,1646,0,477.0,460.2
43,1646,0,241.2,469.5
43,1646,1,261.4,464.0
43,1647,1,631.0,640.0
43,1647,1,67.0,640.0
43,1647,1,377.8,401.0
43,1647,1,634.0,477.5
43,1647,0,145.2,630.0
43,1647,1,262.5,465.0
43,1647,1,412.0,464.0
43,1647,0,241.1,472.0
43,1647,1,65.9,461.5
43,1647,0,286.0,413.0
43,1647,1,63.2,312.5
43,1647,0,480.0,462.5
43,1647,1,293.0,406.5
43,1647,0,396.0,415.0
43,1647,0,278.2,433.5
43,1648,1,61.0,640.0
43,1648,1,378.5,401.2
43,1648,0,279.2,427.8
43,1648,1,263.0,468.2
43,1648,0,143.2,620.0
43,1648,1,293.5,410.5
43,1648,0,240.8,471.8
43,1648,1,57.4,460.5
43,1648,0,483.5,463.5
43,1648,0,396.5,420.0
43,1648,0,407.0,452.2
43,1648,1,599.5,459.2
43,1648,0,279.0,436.0
43,1648,1,413.8,462.5
43,1648,0,204.5,585.0
43,1649,1,52.0,639.5
43,1649,0,279.0,423.0
43,1649,0,202.0,591.0
43,1649,0,238.9,460.8
43,1649,1,379.0,402.0
43,1649,1,603.5,431.0
43,1649,1,262.5,470.0
43,1649,0,278.5,417.5
43,1649,1,293.5,411.0
43,1649,0,286.5,417.0
43,1649,0,135.2,622.0
43,1649,1,48.7,464.5
43,1649,1,294.0,410.5
43,1649,0,279.0,434.5
43,1649,0,278.8,427.0
43,1650,1,377.8,400.2
43,1650,1,41.8,640.0
43,1650,0,278.0,437.5
43,1650,0,237.6,476.5
43,1650,1,260.2,467.0
43,1650,1,602.8,437.5
43,1650,0,277.8,425.2
43,1650,1,292.5,411.2
43,1650,1,36.8,460.5
43,1650,0,396.5,419.0
43,1650,1,292.0,411.5
43,1650,0,284.5,420.5
43,1650,1,31.6,322.5
43,1650,0,635.0,422.5
43,1650,0,131.6,637.0
43,1651,1,377.5,402.5
43,1651,1,26.9,639.0
43,1651,0,276.8,435.8
43,1651,0,396.0,425.0
43,1651,1,259.8,468.5
43,1651,0,276.5,439.5
43,1651,1,24.5,465.5
43,1651,0,268.0,442.5
43,1651,0,396.5,430.0
43,1651,1,414.2,465.0
43,1652,1,376.2,403.5
43,1652,1,18.3,640.0
43,1652,1,289.5,409.5
43,1652,0,265.5,456.5
43,1652,0,117.4,633.0
43,1652,0,265.8,457.0
43,1652,0,274.5,437.5
43,1652,0,282.2,416.0
43,1653,1,11.9,640.0
43,1653,1,378.0,409.5
43,1653,0,116.6,637.0
43,1653,0,276.0,425.0
43,1653,1,258.2,471.5
43,1653,0,396.8,420.5
43,1653,1,290.5,412.0
43,1653,1,415.5,474.5
43,1653,0,275.5,441.0
43,1653,0,276.0,440.5
43,1653,0,267.0,452.5
43,1653,1,290.0,414.0
43,1654,1,377.5,409.5
43,1654,0,113.2,622.5
43,1654,0,275.8,416.2
43,1654,0,116.5,608.0
43,1654,0,275.5,444.0
43,1654,0,397.2,428.8
43,1654,1,576.0,445.0
43,1654,0,266.5,462.5
43,1654,1,290.2,412.0
43,1654,0,275.8,435.0
43,1655,1,579.0,450.0
43,1655,1,378.0,408.5
43,1655,1,290.0,411.5
43,1655,0,265.5,464.0
43,1655,0,275.2,420.0
43,1655,0,275.0,447.0
43,1655,0,275.5,445.0
43,1655,0,275.5,436.2
43,1655,0,397.5,422.0
43,1655,0,281.8,407.5
43,1655,0,426.0,469.8
43,1655,0,282.2,425.5
43,1655,1,379.5,409.2
43,1656,1,378.0,409.0
43,1656,0,505.5,530.5
43,1656,1,580.0,465.2
43,1656,0,273.5,447.5
43,1656,0,183.1,580.5
43,1656,0,274.0,425.0
43,1656,0,397.8,423.5
43,1656,0,273.5,436.5
43,1656,0,281.5,420.2
43,1656,0,274.0,446.5
43,1656,0,281.0,413.5
43,1656,0,409.0,466.5
43,1656,1,289.8,417.0
43,1656,1,264.0,468.2
43,1656,0,427.0,477.0
43,1657,1,378.0,408.5
43,1657,0,280.2,422.0
43,1657,0,427.5,475.0
43,1657,0,409.2,465.5
43,1657,1,289.5,416.0
43,1657,0,274.0,430.5
43,1657,1,252.1,485.5
43,1657,0,398.0,420.0
43,1657,0,273.0,431.5
43,1658,1,377.0,407.5
43,1658,0,408.8,465.5
43,1658,1,251.4,487.0
43,1658,0,73.9,640.0
43,1658,0,427.8,479.0
43,1658,0,409.0,465.5
43,1658,0,397.5,418.5
43,1658,1,253.0,480.0
43,1658,1,288.5,412.5
43,1658,0,279.0,422.5
43,1658,0,272.5,443.5
43,1658,0,274.0,435.5
43,1658,0,409.2,464.5
43,1658,0,261.5,460.8
43,1659,1,376.0,409.5
43,1659,0,68.6,640.0
43,1659,1,286.2,417.0
43,1659,0,270.0,452.5
43,1659,1,286.5,418.0
43,1659,0,260.0,468.0
43,1659,0,270.2,451.0
43,1659,1,250.2,488.5
43,1659,1,285.5,419.5
43,1659,0,270.0,446.8
43,1659,0,397.0,430.2
43,1659,1,416.5,483.0
43,1659,0,221.5,514.0
43,1659,0,270.0,431.0
43,1660,0,54.0,639.5
43,1660,1,247.0,496.5
43,1660,1,374.5,417.8
43,1660,1,415.8,486.0
43,1660,0,266.8,460.8
43,1660,1,48.8,639.0
43,1660,1,283.0,426.0
43,1660,0,394.5,430.8
43,1660,0,406.8,476.5
43,1660,0,274.5,429.5
43,1660,0,256.8,468.2
43,1661,1,370.0,419.0
43,1661,0,391.2,442.0
43,1661,0,262.0,460.5
43,1661,1,240.5,494.8
43,1661,0,262.0,461.5
43,1661,1,32.1,640.0
43,1661,0,382.5,422.0
43,1661,0,262.2,440.8
43,1661,1,301.5,309.5
43,1661,0,270.2,434.0
43,1662,1,276.5,428.0
43,1662,1,367.0,417.0
43,1662,0,388.5,433.5
43,1662,0,420.5,490.5
43,1662,1,579.5,460.0
43,1662,0,31.2,639.0
43,1662,1,275.8,430.0
43,1662,0,266.5,430.0
43,1662,1,64.6,483.2
43,1662,0,258.2,437.0
43,1662,1,409.0,496.0
43,1662,0,257.5,464.0
43,1663,1,580.5,464.8
43,1663,1,365.5,418.0
43,1663,1,408.2,498.8
43,1663,0,386.5,445.0
43,1663,1,233.8,505.5
43,1663,1,273.0,424.0
43,1663,0,376.5,427.2
43,1663,0,264.0,436.0
43,1663,0,263.0,432.5
43,1664,1,405.8,498.5
43,1664,1,361.8,420.2
43,1664,1,579.0,457.5
43,1664,1,230.4,509.5
43,1664,1,270.5,427.0
43,1664,0,374.8,432.2
43,1664,0,252.6,452.0
43,1664,0,251.9,463.5
43,1664,0,240.8,489.0
43,1664,0,252.0,466.0
43,1664,0,374.5,421.0
43,1664,0,384.0,460.2
43,1664,0,260.5,440.0
43,1664,0,396.8,467.8
43,1664,0,618.0,499.5
43,1665,1,405.5,497.0
43,1665,1,361.5,420.0
43,1665,1,269.0,426.8
43,1665,0,383.0,437.5
43,1665,1,268.2,429.5
43,1665,1,270.0,424.5
43,1665,0,250.2,464.5
43,1665,0,374.0,419.5
43,1665,0,250.6,449.0
43,1665,0,259.5,439.0
43,1665,0,239.0,478.5
43,1665,1,228.0,511.0
43,1665,0,373.2,417.8
43,1665,0,249.8,465.0
43,1665,0,517.0,548.0
43,1665,1,580.0,460.5
43,1666,1,408.0,501.0
43,1666,0,375.0,432.0
43,1666,1,270.0,427.5
43,1666,0,453.2,578.5
43,1666,0,251.5,448.5
43,1666,1,362.2,418.5
43,1666,1,269.5,430.5
43,1666,1,228.4,513.0
43,1666,0,251.2,468.5
43,1666,1,46.7,499.8
43,1666,0,240.0,487.0
43,1666,0,384.5,451.5
43,1666,0,375.0,421.2
43,1666,0,420.2,501.0
43,1666,1,582.0,493.5
43,1667,1,405.0,500.5
43,1667,1,360.0,420.5
43,1667,0,247.9,462.0
43,1667,1,581.0,496.5
43,1667,0,382.8,434.2
43,1667,1,42.0,490.0
43,1667,0,185.0,589.0
43,1667,1,266.8,428.0
43,1667,0,373.0,431.5
43,1667,1,266.0,431.5
43,1667,0,257.2,443.0
43,1667,1,266.5,431.2
43,1667,0,395.5,482.5
43,1668,0,115.8,640.0
43,1668,1,586.5,500.0
43,1668,1,408.0,505.5
43,1668,1,268.5,428.2
43,1668,1,40.3,456.5
43,1668,0,249.5,467.0
43,1668,1,362.5,422.5
43,1668,0,375.0,436.8
43,1668,1,268.0,433.5
43,1668,0,384.8,456.5
43,1668,1,588.0,504.0
43,1668,0,185.0,592.0
43,1668,0,258.2,435.5
43,1668,0,420.5,503.8
43,1668,0,375.0,425.0
43,1668,0,529.5,550.0
43,1668,0,237.9,498.0
43,1669,0,108.9,640.0
43,1669,1,404.2,507.2
43,1669,1,358.0,422.5
43,1669,0,245.5,473.5
43,1669,0,381.0,443.5
43,1669,1,264.0,435.8
43,1669,1,584.0,498.0
43,1669,1,32.9,448.5
43,1669,0,452.5,582.5
43,1669,0,232.9,501.0
43,1669,0,371.5,440.0
43,1669,0,254.2,443.5
43,1669,0,245.5,471.5
43,1670,1,405.0,511.5
43,1670,1,584.5,509.5
43,1670,1,31.1,450.8
43,1670,1,358.5,426.0
43,1670,0,245.0,472.8
43,1670,0,382.0,438.8
43,1670,1,264.0,435.5
43,1670,0,14.1,467.2
43,1670,0,633.5,550.5
43,1670,0,103.8,639.0
43,1670,0,372.0,439.5
43,1670,0,253.8,440.0
43,1670,0,395.0,492.0
43,1670,1,265.0,429.0
43,1670,0,232.0,493.2
43,1670,0,178.8,598.0
43,1671,1,406.0,515.0
43,1671,1,358.2,429.5
43,1671,0,244.2,476.0
43,1671,0,381.5,447.5
43,1671,0,104.1,612.0
43,1671,1,263.5,437.0
43,1671,0,231.9,498.5
43,1671,0,395.8,498.5
43,1671,0,372.2,448.5
43,1671,1,588.5,517.0
43,1671,0,253.5,446.0
43,1671,1,264.5,429.5
43,1671,1,28.8,453.5
43,1671,1,28.5,477.0
43,1672,1,25.5,475.5
43,1672,0,382.5,449.5
43,1672,1,358.5,429.2
43,1672,0,243.8,457.2
43,1672,1,407.5,519.0
43,1672,0,243.2,473.5
43,1672,0,372.5,449.5
43,1672,1,218.8,525.0
43,1672,0,252.8,444.2
43,1672,1,263.0,438.5
43,1672,0,231.0,502.5
43,1672,0,243.2,475.5
43,1673,1,262.5,440.8
43,1673,1,407.5,518.5
43,1673,0,381.5,445.0
43,1673,1,358.5,431.5
43,1673,0,90.5,639.0
43,1673,0,242.5,478.2
43,1673,1,216.2,526.5
43,1673,0,371.8,447.5
43,1673,0,228.9,504.0
43,1673,1,21.1,496.0
43,1673,0,251.8,449.5
43,1674,1,358.8,431.0
43,1674,1,408.5,522.0
43,1674,0,243.0,473.5
43,1674,1,263.0,442.5
43,1674,0,373.0,447.0
43,1674,0,229.4,506.5
43,1674,1,216.8,532.5
43,1674,0,252.2,451.5
43,1674,0,171.2,617.0
43,1674,0,383.0,450.0
43,1674,0,422.5,522.0
43,1675,1,214.0,534.5
43,1675,1,407.8,526.0
43,1675,1,261.0,442.5
43,1675,1,358.2,431.2
43,1675,0,77.2,640.0
43,1675,1,260.0,443.5
43,1675,0,381.5,440.2
43,1675,0,250.2,456.5
43,1675,0,249.5,449.5
43,1675,1,260.0,444.0
43,1675,0,371.8,436.5
43,1675,0,76.6,639.5
43,1676,1,408.2,528.5
43,1676,0,67.3,640.0
43,1676,1,358.0,433.0
43,1676,1,260.2,444.2
43,1676,1,597.0,488.5
43,1676,0,238.9,488.2
43,1676,0,382.0,454.8
43,1676,0,249.1,458.5
43,1676,0,372.0,448.0
43,1676,1,211.8,536.5
43,1676,0,382.5,468.0
43,1676,0,203.5,530.5
43,1676,1,259.0,447.5
43,1676,0,225.2,506.0
43,1676,0,250.1,455.8
43,1676,0,52.8,205.5
43,1676,0,34.6,204.6
43,1677,0,58.2,638.0
43,1677,1,409.0,527.0
43,1677,1,260.8,441.2
43,1677,1,358.0,433.0
43,1677,1,601.0,491.5
43,1677,1,5.4,542.5
43,1677,0,238.0,489.0
43,1677,1,210.0,536.0
43,1677,0,381.8,446.5
43,1677,0,249.0,454.8
43,1677,0,372.0,442.5
43,1677,0,203.0,532.5
43,1678,1,409.0,525.0
43,1678,0,247.0,450.2
43,1678,1,603.0,484.0
43,1678,1,357.5,428.5
43,1678,0,236.5,481.5
43,1678,0,202.2,535.0
43,1678,0,157.0,634.0
43,1678,0,382.0,443.5
43,1678,1,208.0,533.0
43,1678,1,357.8,429.8
43,1678,0,50.4,640.0
43,1678,0,222.2,512.0
43,1679,1,408.8,521.5
43,1679,1,603.0,491.0
43,1679,1,356.5,427.0
43,1679,1,357.0,427.8
43,1679,1,257.1,435.5
43,1679,0,235.4,468.2
43,1679,0,381.0,441.5
43,1679,0,28.0,199.0
43,1679,1,51.1,639.0
43,1679,1,206.2,535.0
43,1679,0,245.5,449.2
43,1679,0,234.5,479.0
43,1679,0,370.5,445.2
43,1680,1,409.0,526.5
43,1680,1,356.5,430.0
43,1680,1,604.0,497.5
43,1680,0,381.0,439.2
43,1680,1,256.8,438.0
43,1680,0,150.5,635.0
43,1680,0,234.1,486.5
43,1680,1,204.5,538.0
43,1680,0,370.0,443.0
43,1680,0,245.0,453.5
43,1680,1,28.5,202.8
43,1681,1,410.5,530.0
43,1681,1,357.0,430.0
43,1681,1,608.0,505.0
43,1681,0,233.8,490.0
43,1681,1,256.8,442.0
43,1681,0,43.7,194.5
43,1681,1,25.7,208.9
43,1681,0,218.5,512.0
43,1681,0,381.5,441.0
43,1681,1,36.6,639.5
43,1682,1,408.5,529.0
43,1682,0,231.0,483.5
43,1682,1,355.2,430.5
43,1682,0,143.1,639.0
43,1682,0,215.1,520.0
43,1682,1,255.0,441.2
43,1682,0,242.8,458.2
43,1682,0,13.0,640.0
43,1682,0,380.2,452.8
43,1682,0,380.8,467.0
43,1682,0,4.7,556.5
43,1682,0,242.0,452.0
43,1682,0,188.6,540.0
43,1683,0,232.5,491.5
43,1683,1,357.8,432.0
43,1683,0,217.0,521.0
43,1683,0,188.8,540.5
43,1683,0,142.8,639.0
43,1683,1,411.8,535.0
43,1683,1,256.5,443.0
43,1683,0,382.0,450.0
43,1683,1,26.5,233.1
43,1684,1,409.0,532.0
43,1684,0,212.4,522.5
43,1684,1,196.5,548.5
43,1684,1,354.0,432.5
43,1684,1,252.2,445.0
43,1684,0,228.5,490.0
43,1684,0,380.0,455.0
43,1684,0,21.5,187.6
43,1684,0,184.8,549.5
43,1684,0,135.8,640.0
43,1685,0,212.5,523.5
43,1685,0,229.4,494.5
43,1685,1,355.5,434.0
43,1685,1,411.8,537.0
43,1685,1,196.5,551.5
43,1685,1,253.6,445.5
43,1685,1,196.8,551.0
43,1685,1,252.8,445.5
43,1685,0,381.2,447.0
43,1685,1,197.0,544.0
43,1686,1,411.5,540.5
43,1686,1,353.8,437.0
43,1686,1,251.9,446.2
43,1686,0,380.8,453.0
43,1686,0,228.0,493.0
43,1686,1,195.0,555.0
43,1686,1,619.0,459.5
43,1687,1,412.0,538.5
43,1687,1,355.8,436.0
43,1687,0,381.5,447.8
43,1687,0,184.2,560.0
43,1687,0,228.0,494.5
43,1687,1,252.8,445.0
43,1687,1,621.0,424.8
43,1687,0,370.0,452.2
43,1687,1,253.0,443.0
43,1687,1,251.6,448.0
43,1687,0,629.5,639.0
43,1687,1,195.1,555.0
43,1688,1,411.0,543.0
43,1688,1,353.8,434.0
43,1688,0,225.8,493.0
43,1688,0,125.0,640.0
43,1688,1,250.4,443.5
43,1688,0,380.5,460.0
43,1688,1,249.2,447.5
43,1688,0,237.0,452.5
43,1688,0,381.0,472.0
43,1688,1,3.0,548.5
43,1689,0,227.0,493.0
43,1689,1,412.5,540.0
43,1689,0,381.5,446.0
43,1689,1,251.8,444.0
43,1689,1,355.0,436.0
43,1689,0,588.0,428.0
43,1689,0,399.5,515.5
43,1689,0,369.5,437.8
43,1689,0,209.5,530.5
43,1689,0,124.1,640.0
43,1690,0,226.2,493.8
43,1690,1,356.0,434.5
43,1690,0,381.8,446.5
43,1690,1,251.5,441.5
43,1690,1,625.0,519.5
43,1690,1,413.0,530.5
43,1690,0,382.8,446.2
43,1690,0,238.0,452.0
43,1690,0,208.6,524.5
43,1690,1,250.5,445.0
43,1691,1,626.0,521.0
43,1691,1,354.8,432.5
43,1691,1,250.4,443.2
43,1691,0,225.1,490.5
43,1691,0,237.0,452.0
43,1691,0,381.5,452.0
43,1691,0,206.8,526.0
43,1691,1,413.5,531.5
43,1691,0,224.1,476.0
43,1691,1,355.0,431.5
43,1691,1,249.2,447.5
43,1692,1,627.0,519.5
43,1692,0,222.4,495.5
43,1692,1,248.2,445.0
43,1692,1,412.5,540.0
43,1692,1,353.5,429.0
43,1692,0,381.0,474.5
43,1692,0,204.4,511.5
43,1692,0,380.8,455.5
43,1692,0,399.5,516.5
43,1693,1,248.0,446.5
43,1693,1,629.0,526.0
43,1693,1,353.8,430.0
43,1693,0,221.8,497.2
43,1693,0,380.2,447.5
43,1693,1,629.0,524.5
43,1693,0,589.5,488.0
43,1693,1,185.6,566.0
43,1694,0,222.5,498.8
43,1694,1,248.5,447.0
43,1694,1,631.0,527.5
43,1694,1,354.5,433.0
43,1694,1,632.0,526.5
43,1694,0,382.0,445.0
43,1694,0,203.8,511.5
43,1694,1,414.8,534.5
43,1694,0,235.4,458.0
43,1694,0,110.7,639.0
43,1695,1,183.1,558.0
43,1695,0,220.0,496.5
43,1695,1,246.5,445.0
43,1695,0,200.9,530.5
43,1695,0,380.5,445.0
43,1695,1,632.0,528.5
43,1695,1,353.5,429.5
43,1695,0,381.0,443.8
43,1695,0,169.0,565.0
43,1696,0,218.4,493.5
43,1696,0,198.5,520.0
43,1696,1,180.5,559.5
43,1696,0,197.8,540.5
43,1696,0,232.2,458.5
43,1696,1,246.0,443.0
43,1696,1,634.0,442.0
43,1696,1,353.0,429.0
43,1696,0,231.1,456.0
43,1696,1,352.0,427.5
43,1696,0,380.5,447.2
43,1696,1,180.8,556.5
43,1696,0,218.2,463.8
43,1697,0,217.2,491.0
43,1697,1,634.5,442.5
43,1697,0,231.0,457.8
43,1697,1,244.9,437.0
43,1697,0,197.1,518.0
43,1697,0,379.8,443.0
43,1697,1,353.5,429.0
43,1697,1,351.8,426.2
43,1697,0,198.2,527.5
43,1697,0,366.8,442.8
43,1697,1,413.0,543.0
43,1697,0,198.0,502.0
43,1698,1,242.5,439.5
43,1698,0,441.8,546.0
43,1698,0,212.5,495.8
43,1698,0,150.2,571.5
43,1698,1,351.8,425.0
43,1698,0,190.0,510.5
43,1698,0,227.0,455.0
43,1698,1,169.2,555.0
43,1699,0,151.5,572.5
43,1699,1,241.9,436.0
43,1699,1,168.9,570.5
43,1699,1,351.5,422.0
43,1699,0,211.9,493.0
43,1699,0,226.4,453.5
43,1699,0,443.0,540.0
43,1699,1,353.0,424.0
43,1699,0,190.0,523.5
43,1699,1,419.5,551.5
43,1699,0,381.5,442.5
43,1700,1,167.0,570.0
43,1700,0,149.8,572.5
43,1700,1,241.2,433.0
43,1700,0,211.2,491.5
43,1700,0,442.8,547.0
43,1700,0,225.5,452.5
43,1700,1,351.5,424.0
43,1700,0,188.8,526.0
43,1700,1,353.0,426.0
43,1700,0,68.3,639.0
43,1701,1,166.5,571.5
43,1701,1,241.0,435.5
43,1701,0,211.0,491.5
43,1701,1,351.5,425.8
43,1701,0,149.2,577.0
43,1701,1,419.5,554.0
43,1701,0,443.5,552.5
43,1701,0,225.2,452.5
43,1701,1,65.4,557.0
43,1701,0,632.5,493.0
43,1702,1,165.5,574.5
43,1702,1,240.8,436.0
43,1702,0,633.5,496.0
43,1702,0,210.2,493.5
43,1702,0,443.5,553.0
43,1702,1,61.9,556.5
43,1702,1,419.5,555.0
43,1702,1,352.0,426.0
43,1702,0,610.5,453.0
43,1702,1,353.5,427.5
43,1702,0,186.8,550.5
43,1703,1,165.2,575.5
43,1703,1,420.0,555.0
43,1703,1,240.8,436.0
43,1703,0,210.1,496.0
43,1703,1,352.0,426.8
43,1703,0,185.8,553.5
43,1703,0,186.5,503.0
43,1703,0,444.0,545.0
43,1703,0,636.0,496.5
43,1703,0,381.5,445.5
43,1703,1,59.2,562.0
43,1704,1,420.5,559.0
43,1704,1,240.9,438.0
43,1704,1,164.5,580.0
43,1704,0,209.6,500.0
43,1704,1,351.5,426.0
43,1704,0,59.2,639.5
43,1704,0,186.2,505.2
43,1704,0,526.0,601.5
43,1704,1,527.0,482.5
43,1704,0,186.1,537.0
43,1704,0,444.5,551.0
43,1704,0,382.5,475.0
43,1705,1,420.5,564.0
43,1705,1,240.5,448.0
43,1705,0,185.0,546.0
43,1705,1,163.8,584.0
43,1705,0,209.5,501.2
43,1705,1,351.5,427.2
43,1705,1,527.0,486.5
43,1705,0,613.0,456.5
43,1705,0,185.5,512.5
43,1705,0,382.5,481.0
43,1705,0,54.2,569.0
43,1706,1,420.2,559.5
43,1706,0,183.5,547.5
43,1706,1,240.0,447.0
43,1706,0,610.5,456.5
43,1706,0,208.0,503.5
43,1706,1,351.0,427.5
43,1706,0,50.7,640.0
43,1706,0,140.5,560.5
43,1706,1,526.5,486.0
43,1706,0,609.0,491.8
43,1706,0,223.2,462.5
43,1707,1,420.8,559.5
43,1707,1,239.2,442.0
43,1707,0,182.6,546.0
43,1707,0,206.9,503.0
43,1707,1,351.0,426.5
43,1707,0,611.0,498.0
43,1707,0,612.0,464.5
43,1707,0,222.5,461.5
43,1707,0,138.9,566.0
43,1707,0,381.8,481.5
43,1708,1,422.0,562.0
43,1708,0,183.5,544.0
43,1708,1,240.4,446.8
43,1708,0,574.5,463.5
43,1708,1,351.5,427.5
43,1708,0,208.5,503.5
43,1708,0,223.5,463.0
43,1708,0,138.9,557.5
43,1709,1,238.2,449.0
43,1709,0,44.0,639.0
43,1709,1,421.2,562.0
43,1709,0,181.4,545.5
43,1709,1,351.0,427.5
43,1709,0,206.0,503.5
43,1709,1,239.2,444.5
43,1709,0,222.0,462.5
43,1709,0,406.5,472.0
43,1710,1,422.0,562.0
43,1710,1,238.2,447.0
43,1710,0,43.7,640.0
43,1710,0,181.2,546.0
43,1710,0,205.9,503.5
43,1710,1,350.8,426.8
43,1710,0,578.0,464.0
43,1710,0,620.5,503.5
43,1710,0,221.5,457.8
43,1710,0,40.8,580.5
43,1710,0,406.5,538.0
43,1711,0,181.0,547.0
43,1711,1,238.4,446.5
43,1711,1,422.5,562.0
